title,artist,id
Get On Your Knees,Necro,4qGDyZ63U25oOOi5bB9eue
Esoteric Manusctipts,Mood,75feMveRVAl0xMbggiywo2
Hey Az (feat. Swv) - Radio Edit,AZ,3RUwv4FtCHARz1RGmu2R1m
Daytona 500 (feat. Raekwon & Cappadonna),"Ghostface Killah, Raekwon, Cappadonna",0qTGo5pcMfh47KJUALadW5
Clones,"The Roots, Dice Raw",2nL1IHbdVkombglWCWx8jR
One Day,UGK,2GHp47AE8HTBF9xpG7FIoz
Drugs,Lil' Kim,0HhgyWVmUbcuzEFpICHjql
Paparazzi,Xzibit,3xv229qX6gFRYgplFCTKBl
Blue Flowers,Dr. Octagon,4nyOj2XfLrNhw9BdanuBIp
"Winter Warz (feat. Cappadonna, U-God & Masta Killa)","Ghostface Killah, Cappadonna, U-God, Masta Killa",1A2tXmDYwImHGkYrXbEqT9
Bomb First (My Second Reply),Makaveli,5hWMW4mcL523TWuurBxS5X
Letha Brainz Blo,Heltah Skeltah,6JBMjtZX0kuTlgH81EbPdb
Millennium,Outkast,50Fp9rUhDZvGJ4UUz4mTwp
Still,Geto Boys,5PONCrsJnRyMsHBsnUS6I9
On Earth As It Is...,Ras Kass,4kP5SJGrPs6RN3Me9ZMf6H
Sean Price,Heltah Skeltah,1L6Rcn4mF3bvl49dqhkpeT
Skandalouz (ft. Nate Dogg),"2Pac, Nate Dogg",43P5sm3VJt3zLUhDk9kDDB
Hit 'Em Up - Single Version,"2Pac, Outlawz",0Z2J91b2iTGLVTZC4fKgxf
Drama,"Ras Kass, Coolio",4XJC2sL1jhvEkuTv5LQ7Ey
Put It In Your Mouth,"Akinyele, Kia Jeffries",2CCoMFhrtBxSii1zR67BNm
Nature Of The Threat,Ras Kass,4i95RT5116MchMruev9qrK
Stick You,"Capone-N-Noreaga, Tragedy Khadafi",1R2jnjic7qg3qav8d4L0yU
Get A Hold,A Tribe Called Quest,1LuvccUiy1j9y8hpPBzQNh
Whateva Man,"Redman, Erick Sermon",0pSaDwrMLM7F82LWJg9v6s
Ya Playin' Yaself,Jeru The Damaja,1KFIhbTUmGKUG1wUw5M8Am
Rapper's Ball (feat. Too $hort & K-Ci),"E-40, Too $hort, K-Ci",30QatqmeD6QMbGbPjVAons
Extortion (feat. Method Man),"Mobb Deep, Method Man",04EXj02fD1HNyxnINHrolZ
Sex Style,"Kool Keith, KutMasta Kurt",6bSFrkX3LA8x5H60KBaqBG
Can You Feel Me,Dru Down,4DhYwWjQulbUNmeGTFngso
Anything Goes,Ras Kass,1rqKbcsumaSlVF9XZfOpV1
The Hop,A Tribe Called Quest,7f1UEGMBMuXfLBP5XANfrW
Zealots,"Fugees, Ms. Lauryn Hill, Wyclef Jean, Pras",52PgJoRz30sRQGOGqXYKdX
New Jack City,M.O.P.,50LYpHSne5I4dbZxISvba8
Camay (featuring Raekwon & Cappadonna),Ghostface Killah,4xnCAh0FZJeFpHs28JXQMe
Rock Da Spot,Redman,0jxVcXFPfjzwoivFX1Ljo8
Sonset,Ras Kass,6IOJ6lcOBxdYaqK0lAE3CR
"L.A., L.A. - Kuwait Mix","Capone-N-Noreaga, Mobb Deep, Tragedy Khadafi",4NuzPdAt2PLIomz0341at5
Concerto Of The Desperado,The Roots,0KhrWadGHo3xqxlaa3pZko
Record Haters,E-40,5Fhsi0zWvTJmamrJuhgqcQ
Not Gonna Be Able to Do It,Double XX Posse,4TxD4tjw5UySelNZMbGNLZ
All I Need,"Method Man, Streetlife",5rEY0WESc8RgFJb2LfRVeA
Candy,"LL Cool J, Ricky Bell, Ralph Tresvant",3hNUmGFKnwr6f4AOBEnNHo
Usual Suspects,"Mic Geronimo, DMX, Ja Rule, Khadafi, The LOX",0eUtxjDrFDU78l27zgtedl
Street Life,"Mic Geronimo, Monifah",0XEnqZGHgnCSLPKIqfvqNT
Things Ain't What They Used to Be,Mic Geronimo,4jI60Ky1JMKSYnJ99AtDSj
Wherever You Are (Remix Street),Mic Geronimo,6ceANweyaXdkCj0QDFQ42P
Sh*t's Real,Mic Geronimo,5gWOTlZ6VT9yrnKt5TK9KI
Hemmin Heads (Cheeba Version),Mic Geronimo,0dQn0vcpHh85Pp4as0ytN9
The Natural (Street),Mic Geronimo,3pklx8v32x1TUV2pQaOekI
Masta I.C. (Street),Mic Geronimo,7tXCFJsnMrCoJopCmF9z6Y
Time To Build (Street),Mic Geronimo,3kjG0DQm6o9NH4liPDbzYI
Masta I.C. [Remix],"Mic Geronimo, The Lost Boyz, Royal Flush",13NAhsC48fsMuDsxGxsEiK
Three Stories High,"Mic Geronimo, Royal Flush",77cc8D4LYtAqrPebFqA9xx
Men Vs. Many (Feat. OC and Royal Flush),"Mic Geronimo, OC, Royal Flush",7C8QjRUkcX55ODCV1ujacg
Man of My Own,"Mic Geronimo, Royal Flush",4ZqGdMbd3u27n583GMQ5xW
Sharane,Mic Geronimo,4Ojs1TTxbg206E1Xs6vTYc
Things Change,"Mic Geronimo, Royal Flush",0IrVSYMqI4W8SsyaSMSJtB
Worldwide (Album),Royal Flush,58gHaz7FyAqZyYbBRRTw4S
Iced Down Medallions [Album Version],"Royal Flush, N.O.R.E.",1eQ30WbaCLW0zI85N2CLMg
Shines [Album Version],Royal Flush,43iVkNAYpTyM43DC8YJAjx
Honest Expression (feat. Senim Silla & One Be Lo),"Binary Star, Senim Silla, One Be Lo",3zTwulnxiddG0SbIr8ESr0
Conquistadors (feat. Senim Silla & One Be Lo),"Binary Star, Senim Silla, One Be Lo",3tSIhF0dNvyE4KkLYrBwtc
"Fellowship (feat. Senim Silla, One Be Lo & Athletic Mic League)","Binary Star, Senim Silla, One Be Lo, Athletic Mic League",7qMiNZ3rL33wO2SlFkYU9M
Answers,"Lootpack, Quasimoto",62XG3j3pMiIkHZxybltx4g
Likwit Fusion,"Lootpack, Tha Alkaholiks, Defari",71DjACYNmw1a6zStab9Pbr
Verbal Experiments,"Lootpack, God's Gift",4Wqy6WBh2WzfYYClBphgcM
Whatever Happened (The Birth),"AZ, RZA",4CQAYfD8zj9tWCIXiOMuRx
Doomsday,"MF DOOM, MF Grimm",70We9AqHenA4jcmXmKzJnZ
If You Got Love,"Non Phixion, ILL Bill",3lUFS9JWltJckovUrFbZqA
Seven,"Army Of The Pharaohs, Planetary, Chief Kamachi, King Syze, Reef The Lost Cauze, Doap Nixon, Demoz, Celph Titled, Vinnie Paz",0jkfWhgQ2cIgozosL834aZ
All Shall Perish,"Jedi Mind Tricks, Army Of The Pharaohs, Chief Kamachi, King Syze, Vinnie Paz",5pz65NOcd9u5yamg4lHsv7
Rise Of The Rebel,7L & Esoteric,6Rlmrbwb4uU2ymHivpeM7z
Pencil,"GZA, RZA, Masta Killa, Wu-Tang Clan",5glIv9hC6r761khXmYMYfM
97 Mentality,"Cappadonna, Ghostface Killah",0k62tKGYa4DX65SeKKrFuv
Execute Them,"Raekwon, Inspectah Deck, Streetlife, Masta Killa",4BtjWAnJUIBV6tX5dnzawL
Concrete Jungle,Sunz Of Man,5DKUM5w71DtkoKZIBPmkzE
Collaboration,Sunz Of Man,0PDziJVqUkPYfetnTC2rxl
Diesel,Wu-Tang Clan,4RLlTEnMZPg1Nblct19CqP
The Game of Life (Score),Dead Prez,5qPy0eWC6yms17WZXjeBBz
Against the Grain,Sauce Money,5pU6Aak3Xav6auVs5Aqs66
Ride,M.O.P.,2sQMTmT9jDU6NCFJv103wZ
Los Angeles Times,Xzibit,4D1QQuAHdO9uR6LHGIOnHc
Main Aim,Dwellas,0kGjB1wxzQ5CQn5chwFZbU
Rare Species (Modus Operandi),Mobb Deep,5xUBoiDB4rXnxk2Ra4rpN6
High Expectations,Common,546IPb3Ibo63aXZgHTO00C
A Child Is Born,Brand Nubian,0zDjP7dOaZMflS1ta6EfV0
Soul In the Hole,Wu All Stars,7Hm3coSBHfd1iiTZpLJ932
Late Night Action,Organized Konfusion,6yQ5tJxgNgR29CSD5dsQVf
Your Life,OC,5TfmH3AHCr1mZhuMu5YMHK
Psycho City Blocks / Psycho Interlude,The Psycho Realm,1I728PmNm6M5i2JVBILumC
False Prophets,"The Psycho Realm, Sick Jacken, Big Duke, B-Real",3feQRjPEMzy7E68Y6XtHXi
The Good Hit,Funkdoobiest,37T7RyaUED8po9Ocsel4KM
If Papes Come Home (With Baby Bam),A Tribe Called Quest,1gcoQOaQD7iGz29XDIwZnz
"Run, Catch & Kill",Boss,77duSMYi7B9v0tELIHurNO
Scandalous,The Psycho Realm,5eiOspCsKkFPlnU99q0GMA
Ryde or Die,"DMX, Luniz, Dragon",1lcEfm2dTx6O66pkZDLssO
Running Wild (feat. Darkman),"Phoebe One, Darkman",3gLjC7byXjW2z9PZacfPMo
Superman - Radio Edit,Skee-Lo,7myZBtpTVZluzMgfudIosm
I'll Be Around - Album Edit,"Rappin' 4-Tay, The Spinners",5JOis2zo9FceTaZ2NLkNGZ
Ex-Girlfriend,Bushwick Bill,0ByLDFEV5UNzYSJZGG317q
Ease My Mind,Arrested Development,60qV6RaRjg9ggvWQwq7WIG
Lay Down & Die,"O.C., A. Rakshandeh",2sUWUIJLoWNUv0s6ampsZ6
Dippin' - Remix,King Tee,69vk5Y6TB3B647rcKE84qm
5 O' Clock,Nonchalant,5Ycwq1vrM36vHbGz8ZoGr8
How Nice I Am,World Renown,2cnc5oQtqOkZqLUO2SEzIR
Discipline,"Gang Starr, Total",0nKB5mUdJ3YsTi4QudPwJv
Much More (feat. Yummy),"De La Soul, Yummy",5zEP0MRnDe5qwL361xBz0B
Prelude To A Come Up (featuring MC Eiht),"Cypress Hill, MC Eiht",4kcA8W5BCpdghKMy02RVn0
Players Anthem - Remix,Biggie Smalls,4g8bzB3OIMBjZmaW3uAbDi
Busted Loop,Yaggfu Front,6IONFWHg8bcZYhgo9aZlTp
Feel Me Flow,Naughty By Nature,4dbZObCjUs95HtmEHfKbnU
Three Slims Dynamite - Remastered,Digable Planets,34nBisf8quBehXhQwNJHVd
Let's Organize,"Organized Konfusion, O.C., Q-Tip",7mmImiqGDVDjH17htwQPeO
Thought Process (feat. André 3000),"Goodie Mob, André 3000",6gQvUs5abDFspk9LAlCfKa
Gunz (Album),Rasco,5h9xsuz0xd0rvNq2TCUjaq
Climax (Girl Shit),Slum Village,6V5L99nGuMyJ1XlPCVNOcd
"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",Digable Planets,5esVkhazOeanQVdlJUkNpY
Good Music,Roots,4WgKpBgQQW32lh7NYJsOUf
This Means You,"Reflection Eternal, Mos Def",23QOOlr3qphVsucvoXN5h5
Make Your Mind Up,Souls Of Mischief,2H3Ee8gYFvCZ2ivuOl5wwI
Do You Believe,The Beatnuts,6oUe70Rj9aSxsu8vWNknGe
Story of My Life,Jemini the Gifted One,10FY4AlJHi1Eut0prPHHTK
Last Dayz,Onyx,0usovqilR2yhLw9zWEaWzk
You Must Be Out of Your Fuckin' Mind (feat. Apache & Kool G Rap),"Fat Joe, Apache, Kool G Rap",3Nez0s9Uy8RJJzpYgaN0c4
Half Man Half Amazin (feat. Method Man),"Pete Rock, Method Man",3p5Sc9Fp6knuz7WLdNxBA0
Respect Mine (feat. OC),"Pete Rock, OC",3nTtb7EAT90Z2d96MUaid8
#1 Soul Brother,Pete Rock,7pGc2bhgB3AqeihciGw9VP
Rock Steady Part II (feat. Lord Tariq & Peter Gunz),"Pete Rock, Lord Tariq, Peter Gunz",47NVBNlG5jG9ofAb6vQcd3
Truly Yours 98 (feat. Large Professor & Kool G Rap),"Pete Rock, Large Professor, Kool G Rap",0WLOpMCLwPY4s8OqlBe0Oj
It's About That Time (feat. Black Thought & Rob O),"Pete Rock, Black Thought, Rob O",0KLP6GM7rrlrmF0kB6QLpn
One Life to Live (feat. MC Eiht),"Pete Rock, MC Eiht",7mGFQ68R0o0razSwPvxqGB
Take Your Time,Pete Rock,5VezGILgwg3dfdFll5G6k3
Mind Blowin' (feat. Vinia Mojica),"Pete Rock, Vinia Mojica",1foIqCKbgzB1czR3SgoEjK
Soul Survivor (feat. Ms Jones),"Pete Rock, Ms. Jones",0z1kBcVD6PdUUAXC5jp1bB
Da Two (feat. C.L. Smooth),"Pete Rock, C.L. Smooth",4hReCCyHVUlwpoMO4utjFb
"Verbal Murder 2 (feat. Big Punisher, Noreaga & Common)","Pete Rock, Big Pun, N.O.R.E., Common",7BpvG0jb7ZhYRl2gfTKZvZ
"Strange Fruit (feat. Cappadonna, Sticky Fingaz & Tragedy Khadafi)","Pete Rock, Cappadonna, Sticky Fingaz, Tragedy Khadafi",6PoH4r8PnE0VncnZy5pfoG
Massive (Hold Tight) (feat. Heavy D. & Beenie Man),"Pete Rock, Heavy D, Beenie Man",3ZKesTnkOXUtpmBwUDvRbr
Superstar,"Pete Rock, Amxxr",1NN0eRkftKCwH2AG7TJaGU
Milestone,"Smoke DZA, Pete Rock, BJ The Chicago Kid, Jadakiss, Styles P",7jt3C7UsbInZtxyHoMpXbe
It's A Love Thing,"Pete Rock, C.L. Smooth, Denosh",2OQ0l3d1OvjfFJcYrRjcVU
Don't Curse,"Heavy D & The Boyz, Pete Rock",7ABauVlUEg2DFBCS5wVzuQ
"Win Some, Lose Some","Method Man, Rik'y Waters",56kt3mQudVDk3V40DrkIHm
Bounce To This,RBL Posse,48YDXAc4Ffe2FTGvFXHi1Y
Blue Bird,RBL Posse,4uNFNCCK5O3mtUJ6gcW9Gx
What You Wanna Do,"Gonzoe, Kausion, Ice Cube",4rtGVPcwnNU7R8zXr2rHip
What You Wanna Do?,"Kausion, Ice Cube",0K70lSOi0rN9yOPRB7na89
County Jail,Allfrumtha I,4vBHMFDtE538WoxZXgPZH1
What U Got - The Demo,"Prince Paul, Breeze",6zfJnjBkkJ0iVAVE5TfmUs
The Men In Blue,"Prince Paul, Everlast",0MdFO7nWvgmLRyxPnLgbuK
Handle Your Time,"Prince Paul, Sadat x, Xzibit, King Creole",0NG5cduNu6gVe9yGOvhyqt
Inner Bein',ISH,3KJM52YJsYLRlKQ1vSAwgH
Sucker for Love,"Prince Paul, Dee Are Strange",3uRoJOIxVzWHvbyx22yGgS
X-orcist,Rob Swift,6nQx5vnwNuARo8F9fhXNjf
Head Spins,Djinji Brown,1auyn7gz1gQfy3wmMW7f9C
Love Line (feat. Blu),"Exile, Blu",6SeRPdQtiPkJCMH3kvaft9
Innermission,"Logic, Lucy Rose",1zucHJN4WKHIzSL4FyiJw9
Movements,Roots Manuva,5J20VvoZSXa8g0xfJ43q66
Luck of Lucien,A Tribe Called Quest,7EhEPcPa60LlvGuG9R1DOx
Cloud 98 3/4 - Radio Edit,"Dobie, Nine",3yu988B9KkIiZK0etQbnj8
Nunca,Chino XL,5vGd1wd9dQ2RaPJCxLZxHi
"The Law of Five Mics (feat. Chino Xl, Flawless the MC & Chopp Devize)","Canibus, Chino XL, Flawless The Mc, Chopp Devize",0USMVCZ3ZFimGLgvreYomf
Let's Organize (feat. Q-Tip),"Organized Konfusion, Q-Tip",59Lf7JZarHeKndgFleAHJC
How's That (feat. Erick Sermon & Redman),"Keith Murray, Erick Sermon, Redman",0isZd4czsilnBDNmPVUmS4
Later On,Casual,6E36Y5UpZJ69hoQtwflvpE
Mic Check 1-2 (feat. Ill Al Skratch),"Shaquille O'Neal, Ill Al Skratch",7J3x4KRpnyVZDGK4Hod5GP
What's Up Doc? (Can We Rock) (feat. Fu-Schnickens),"Shaquille O'Neal, FU-Schnickens",4tIXP7taGiwipnnVE81zYA
Where Ya at? (feat. Phife),"Shaquille O'Neal, Phife Dawg",75SU6yH2FCboebjkcM29RL
Newark to C.I. (feat. Keith Murray),"Shaquille O'Neal, Keith Murray",3eCXj10h56xnv9pjfkOnEi
"My Style, My Stelo (feat. Erick Sermon & Redman)","Shaquille O'Neal, Erick Sermon, Redman",4xrpukjBdfGmcZDwUbpTxI
Biological Didn't Bother - Original Flow,Shaquille O'Neal,7bsDFg8Q43CRgdaZxFsScq
True Fuschnick,FU-Schnickens,3oaWYEUBZ4QXrx4qgGIRwF
Movie Scene,FU-Schnickens,1J4agOiPSd9vdq0lA83zMX
Bebo,FU-Schnickens,6sZlV1pkPYKVLIwDsyeysP
What's Up Doc? (Can We Rock?) (with Shaquille O'Neal) - K-Cut's Fat Trac Remix,"FU-Schnickens, Shaquille O'Neal",2mgUebixxrNkoshOvRfT2L
Breakdown - Dunkafelic Remix,"FU-Schnickens, Rod Kirkpatrick",5BaOxqVsdhyZykDJGYDHKb
West Coast Gangsta Team,"Perverz, Hirntot Posse, Big Prodeje, 2Pac, ICE-T, MC Eiht, Spice 1",3JLUJU2wLAQIj354KFOYG4
Correct Techniques,"Awon, Phoniks",1glL2uFundO0FXx9Jtj387
As Live As It Gets,"Awon & Phoniks, Dephlow",0x8f3F8c4sQ2IzSr0N6uDD
I Gotcha Back,GZA,3ToCwT51GYA1HTDJxy7ZZX
Mad Izm - Original Remix,"Channel Live, KRS-One",4t2naseDeTdk4bzMj3v3Me
The Shit is Real - DJ Premier Remix,Fat Joe,3Z5SGrdiqEBcCWKzPw2sii
Fades Em All,Jamal,4J8kNj1CIRVGW5F3P8ywf2
Where'z Da' Party At,Miilkbone,61J5bxFW6KEKVUgt4e32aA
I Got 5 on It,Luniz,3HOlpb1e420vpLVcSbKJof
Proceed,The Roots,4kYsa4eFvIeTtSBJrNPoDg
What's Up Star,Suga,3czOtAA4hP6RnxMuyOPJw2
Suspended In Time,Group Home,7kSYnrGHR4OKT2dybiPG5v
Sittin' On Chrome,Masta Ace Incorporated,6g6iuGWVZVvNDylillKqrL
Boom Biddy Bye Bye,Cypress Hill,5iFpHrm6qktoXZLaXTPoRJ
Take A Look Around,The B.U.M.S,64kaGFA6jQ48MnZTmr7f4V
She Said,The Pharcyde,6HadZejJaG1KfJkXC4HAbv
Wreckonize - Remix Vocal,Smif-N-Wessun,22Yq5tkMN8JE7h1Bq3pWHS
Brooklyn Zoo,Ol' Dirty Bastard,2FWmKZ3kNbVsKGhuNHsltW
Gimme Your's,AZ,3yysH58lQjPaKRdALIHisV
Player's Anthem,Junior M.A.F.I.A.,5Zoswf6SbX8vm7Pam8eqlb
Age Ain't Nothin' But A #,Chi-Ali,0BoRc4RQDJGBv1IaobOdeT
Dangerous Ground,Method Man,2NVodOCKi2PX2931PQK4hr
It's My Thang,EPMD,50qut82zk0Tf2HwzBEqTni
Strictly Business,EPMD,7Bb8WGoaufy29Vg8OYABDU
Crossover,EPMD,0hevnMOsDHvJNgLvTbfGAS
I Shot Ya,LL Cool J,2valJ3nXQ1qTEougAJNmYe
Doin' It,LL Cool J,4WMBl2wiGUSGa5C7tfQEAo
Get Down,Craig Mack,3sog6rNg0KoftO7ltWoNjf
One In A Million,"Pete Rock, C.L. Smooth",1z3Q1tjW3b8HndGACUWDcM
Victim Of The Ghetto,College Boyz,1dLOtlRQ47IUuRr82D6EIG
My Soul,The Pharcyde,22hVnIyS8f72cn46RbNu8a
"The Basement (feat. Heavy D, Rob-O, Grap & Dida)","Pete Rock & C.L. Smooth, Grap & Dida, Heavy D, Rob-O",05WdvsIv2e0Zf2cZHhESrS
Richter Scale,EPMD,06O62iJ2oC7G6Q3jnkTFeH
Open Mic Night Remix,"The High & Mighty, Thirstin Howl The 3rd, Wordsworth",4anEMtiYtpK2UfgJWv9yej
B-Boy Document '99,"The High & Mighty, Mad Skillz, Mos Def",5WF9Ih0si21Anj48dD9FFN
Top Prospects,"The High & Mighty, Defari, Evidence",2prUF7qNvxBTkNOpuqn276
F_ck Soundcheck,Copywrite,5DSVMCwdl6nvzhopZ2mpVk
Climax,Slum Village,0ql1SFxq7xKtXCPU0huup3
Get Dis Money,Slum Village,6xrjmQMIIYgLgjCOeq2dee
Players,Slum Village,1j7wEQzZkqwUe7YyAVmwjL
The Actual,All City,4LhfMta18ZrujxsPZiPK9m
Valley Of The Skinz,Trends of Culture,3tMSHMRnpPr1XBKY7oe6pZ
Left Field,Yaggfu Front,7iPTnuk2CPqLgp7aFQ34XP
Class Clown,The Wascals,1TzPqz57EO3oQMnTmqwt51
The Dips,The Wascals,2N7sjJFcL2PRCoBS4ube72
Hard Rhymes,The Wascals,22FQMGyFtJTzSBP2GzmHkR
Land of the Lost,Cella Dwellas,75yPukb3RywgTphwLT0v9s
Reprogram,Channel Live,7IUmQMwfxWTqNWRCJl3bm0
No Gimmicks,"Lord Finesse, KRS-One",69CYNyritfkThChu5OzvGy
I Got Cha Opin - ' Remix,Black Moon,0tlreqynVQ6CJsWIh5K8Sw
D. Original,Jeru The Damaja,4p8Qf6AayqI1cwy5k7ZOWP
Brooklyn Took It,Jeru The Damaja,2F8I7MsqHj583E3pFa2Fx9
You Can't Stop The Prophet,Jeru The Damaja,45nvQsjtXL6L570JJ1grBi
Ain't The Devil Happy,Jeru The Damaja,535U4fjkL23afslO5D91nz
My Mind Spray,Jeru The Damaja,7K4fsvsysYy9QG0gtSGkPn
Statik,Jeru The Damaja,21suK1ifeUQ9Awe0r5RCFs
One Day,Jeru The Damaja,4AeZaDPbZaxoRpPHkrTiCv
No Escapin' This - Dirty,The Beatnuts,0bFTstR9JD0oAa1Qxufxkr
Se Acabo,The Beatnuts,4F3AZKEJubvPsl0hBArVBW
Wrektime,Smif-N-Wessun,0ttxw376wbczvc9dsOU085
Undastand,Heltah Skeltah,3OxpA6ut4TpfFhrKKrgDyy
"Clan's, Posse's, Crew's & Clik's",Heltah Skeltah,5m83VUqJRMyZDnzNL5EfI2
Soldiers Gone Psyco,Heltah Skeltah,2thPQzVBU80biWfBgaiM9v
Operation Lock Down,Heltah Skeltah,4PrhMFxOl4s14euR1f9zBc
Wild Cowboys In Bucktown,O.G.C.,2NgneKuqSefmntze5iX7YD
"Right Back at You (feat. Ghostface Killah, Raekwon & Big Noyd)","Mobb Deep, Ghostface Killah, Raekwon, Big Noyd",5ZlKf4HlgrtzSGV1bowNla
I'll Be There For You/You're All I Need To Get By - Puff Daddy Mix,"Method Man, Mary J. Blige",3pcKsvuAOIgNBuaQOhStSg
Part II,"Method Man, Redman",2n7h09QrGitVul66b2D8Re
Biscuits,Method Man,6g1SbVc4lDtwtXBxnHJ89n
Mr. Sandman,"Method Man, RZA, Inspectah Deck, Carlton Fisk",1yPG4o2KTr2zDurjJyVJiZ
Cosmic Slop,Redman,1T486XpcMjDwuuqYM2FWC4
Rockafella,Redman,3zDodi8cmHYhhBFL9W8zpZ
Green Island,Redman,2RU6jZHzRIDolEgd8iq0Sq
It's Like That (My Big Brother),"Redman, K-Solo",2CU4hEDDFSfOB4LXjRHoZn
Soopaman Luva 3,Redman,6ygy2CCH7Kk9ogUS5c8ulM
K.I.M.,"EPMD, Redman, Keith Murray",2QFgSYozXaVP6SgXz26I7O
4000 Miles,"Blackalicious, Chali 2na, Lateef The Truthspeaker",3MnNNfqijV7k4Dj7yrSQ4g
A To G,"Blackalicious, Lateef The Truthspeaker, Cut Chemist",2m1nthPu2GjlBnOF0PKlCZ
Deception,"Blackalicious, Lateef The Truthspeaker, Cut Chemist",5gp0NTWpqKwBxMZr8Uhnk1
Do This My Way,Blackalicious,3bwVYIPXhLWmTEeTWzQQAu
Cliff Hanger,Blackalicious,2PjHy5pLrU2fu9KUitPrLg
Smithsonian Institute of Rhyme,Blackalicious,6iQ7cGPiMv58hYaZKZ0GKi
As the World Turns,Blackalicious,6APwtjZT1jcGz5kf2XdvPq
"Fat Cats, Bigga Fish",The Coup,04JM8T5Opn24Cmy2cNVCR7
Hip-Hop,Dead Prez,2HoDr1yVksl19omOhc1zWy
Oh No,"Mos Def, Pharoahe Monch, Nate Dogg",3tC8SJpOwJhDg8WGG1NKGR
Krystal Karrington,Camp Lo,7FOI4MX6j3rGJ6OUFNXqjr
Swing,Camp Lo,52zFdgyz4XD6C1XStFtPOP
Blast,"Reflection Eternal, Vinia Mojica",1l7xvA5XajmKQDo1h8Vc3K
Step Into The Relm,The Roots,6KyFxGHY8Q5Pkgb05KZoQL
Ain't Sayin' Nothin' New,"The Roots, Dice Raw",1m2W1pl5KcpAvUZtpG4JXc
Double Trouble,"The Roots, Mos Def",7frJEBqz0olVg8sQpXD5BF
100% Dundee,The Roots,63J9sQnp8NxLuOgeqgAS6O
Adrenaline!,"The Roots, Dice Raw, Beanie Sigel",17mXHt73LCLF252X533SEK
Respond/ React,"The Roots, ?uestlove",3geOxrDcoeBg522CPGCYvz
Panic !!!!!!!,The Roots,5hxu7IKCA8m9RkktHsnJtA
Push Up Ya Lighter,The Roots,4PIfVDOFSRh3jmcl2UhREg
Universe At War,"The Roots, Common",3kHiJ0ogo8F6FGioJ9JWzz
Ital (The Universal Side),"The Roots, Q-Tip",4R8azKUDPVYGcpz7RSoVtH
? Vs. Rahzel,The Roots,69mhWgzphlchOFnIKOvSpt
Mellow My Man,The Roots,7v7tFiNePGwLOrB2tAW3kg
I Remain Calm,The Roots,1rzYmbIWycBcr7VmbH5uu0
Lazy Afternoon,The Roots,0dnX3Wa1SrhZht7DUSr3dr
"What Goes On, Pt. 7","The Roots, Electric Light Orchestra",0WTaXDRK2EAharrSuck80b
You Ain't Fly,The Roots,0WueLtkOo2fU45dKENG70B
Silent Treatment,The Roots,22apaLQ7vvCed6FADqU49E
The Lesson Pt. 1,"The Roots, Dice Raw",0t1Wy984aLLrvE7ffmOUnR
Pass The Popcorn,The Roots,3yIRNUTaidfbqEhMdChIlZ
Leonard I-V,The Roots,3HUsDpzkqOorWY06G0dlME
Popcorn Revisited,The Roots,1BTWfWBJbc3jFnAM0b2vuY
"The Session (Longest Posse Cut In History, 12:43)",The Roots,0YNJOvl9AB1yQWKpbfez2u
Born To Roll,Masta Ace Incorporated,22cryigoJ5rjW6Hl9coUbV
Likwit (feat. King Tee),"Tha Alkaholiks, King Tee",6zQHW72eZGaRTtz4TaF58z
Last Call,Tha Alkaholiks,0PHg8ucloE7VsbJOFOgeEE
Turn Tha Party Out,Tha Alkaholiks,3gaii1wHKEzMsAuHHxxTeJ
Make Room,Tha Alkaholiks,6LWpZmVDONqAqqf7fl8Lul
Mary Jane,Tha Alkaholiks,1pW4mjXM1Up6bA9QS5469b
What U See Is What U Get,Xzibit,4ezafcOuI5em8LoE2xxnpv
Los Angeles Times,Xzibit,0Acc8Z2mhTiU6ceB4DEyCt
Just Maintain,Xzibit,4MaWgPqGNDsAHlm1MvKOul
Positively Negative (feat. King Tee),"Xzibit, King Tee",5k98iCPsCz0uEfK1doYF5B
The Foundation,Xzibit,5aRgtLBY5fYQ0RwTDvEYX1
Plastic Surgery (feat. Ras Kass & Saafir),"Xzibit, Ras Kass, Saafir",4XMp48arkL7976j5vnGskq
Peachfuzz,K.M.D.,62glf1ADzHCnw0asSXh3TO
Let It Out,Tha Alkaholiks,52LaP5RzwlSId81druJ3PC
Definition Of Ill,"Peanut Butter Wolf, Planet Asia",0YVMPu7awpquNhaFQmnxdj
Run The Line,"Peanut Butter Wolf, Rasco",4oA9kwiZIQN2bJdIUUG0dc
Doomsday,"MF DOOM, Pebbles The Invisible Girl",7lT1dCz96jANsLAAADlfIg
Hey!,MF DOOM,51ri5k3DG3HSm85YcOJ0XF
You Never Knew,Hieroglyphics,3Dh10QBwBWVQAMJNNhLRq4
After Dark,Hieroglyphics,5Z2BrmHwfiWnfFNQoMMr8i
That's When Ya Lost (feat. Pep Love),"Souls Of Mischief, Pep Love",2tyF3qLQHDweok9i7r6t7m
Never No More,Souls Of Mischief,4J9X8X9LA10qwcgqm1HS7l
Time Is Too Expensive,Del The Funky Homosapien,1VweX3Fln4e2lytc5W0C6M
Press Rewind,Del The Funky Homosapien,736y1ZQptSw5iaMkbmvu9X
Del's Nightmare,Del The Funky Homosapien,5XD8947Tn1Prflr25n0Daf
Catch a Bad One,Del The Funky Homosapien,0vhiGS9UsCMq4RF0WgB6gP
